127.0.0.1 - - [2021-11-02T18:11:11.177Z] "GET /manager/text/list HTTP/1.1" 200 - - 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:51.652Z] "GET /_framework/System.Text.RegularExpressions.dll HTTP/1.1" 200 103936 ROOT:f:0000005c 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:51.702Z] "GET /_framework/System.Threading.Timer.dll HTTP/1.1" 200 4608 ROOT:f:00000061 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:51.658Z] "GET /_framework/System.Text.Json.dll HTTP/1.1" 200 226816 ROOT:f:0000005b 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:51.763Z] "GET /_framework/System.dll HTTP/1.1" 200 4608 ROOT:f:00000063 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:51.792Z] "GET /_framework/netstandard.dll HTTP/1.1" 200 18944 ROOT:f:00000064 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:51.815Z] "GET /_framework/System.Threading.ThreadPool.dll HTTP/1.1" 200 4608 ROOT:f:0000005f 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:51.816Z] "GET /_framework/System.Threading.Thread.dll HTTP/1.1" 200 4608 ROOT:f:0000005e 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:51.845Z] "GET /_framework/System.Threading.dll HTTP/1.1" 200 12288 ROOT:f:00000060 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:51.849Z] "GET /_framework/System.Transactions.Local.dll HTTP/1.1" 200 44032 ROOT:f:00000062 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:51.884Z] "GET /_framework/dotnet.timezones.blat HTTP/1.1" 200 653579 ROOT:f:00000067 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:51.893Z] "GET /_framework/icudt_EFIGS.dat HTTP/1.1" 200 534384 ROOT:f:00000068 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:52.013Z] "GET /_framework/dotnet.wasm HTTP/1.1" 200 2812048 ROOT:f:00000066 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:52.025Z] "GET /css/bootstrap/bootstrap.min.css.map HTTP/1.1" 200 625953 ROOT:f:00000069 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:52.086Z] "GET /_framework/System.Private.CoreLib.dll HTTP/1.1" 200 1447424 ROOT:f:00000065 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:54.191Z] "GET /css/open-iconic/font/fonts/open-iconic.woff HTTP/1.1" 200 14984 ROOT:f:0000006a 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:12:10.371Z] "GET /sample-data/weather.json HTTP/1.1" 200 453 ROOT:f:0000006b 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:12:23.728Z] "GET /restWeb/web/employee HTTP/1.1" 200 - restWeb:w:00000001 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:12:32.949Z] "GET / HTTP/1.1" 200 722 ROOT:f:0000006c 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:12:33.022Z] "GET /css/bootstrap/bootstrap.min.css HTTP/1.1" 200 155764 ROOT:f:0000006d 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:12:33.051Z] "GET /css/app.css HTTP/1.1" 200 911 ROOT:f:0000006e 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:12:33.072Z] "GET /sports2000.styles.css HTTP/1.1" 200 2784 ROOT:f:0000006f 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:12:33.083Z] "GET /_framework/blazor.webassembly.js HTTP/1.1" 200 76966 ROOT:f:00000070 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:12:33.085Z] "GET /css/open-iconic/font/css/open-iconic-bootstrap.min.css HTTP/1.1" 200 9395 ROOT:f:00000071 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:12:33.182Z] "GET /css/bootstrap/bootstrap.min.css.map HTTP/1.1" 200 625953 ROOT:f:00000072 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:12:33.286Z] "GET /_framework/blazor.boot.json HTTP/1.1" 200 9865 ROOT:f:00000073 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:12:33.474Z] "GET /_framework/dotnet.6.0.0-rc.1.21451.13.js HTTP/1.1" 200 242123 ROOT:f:00000074 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:12:34.870Z] "GET /css/open-iconic/font/fonts/open-iconic.woff HTTP/1.1" 200 14984 ROOT:f:00000075 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:19:05.223Z] "GET / HTTP/1.1" 200 946 ROOT:f:00000076 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:19:05.303Z] "GET /css/bootstrap/bootstrap.min.css HTTP/1.1" 200 155764 ROOT:f:00000077 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:19:05.319Z] "GET /css/app.css HTTP/1.1" 200 911 ROOT:f:00000078 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:19:05.325Z] "GET /sports2000.styles.css HTTP/1.1" 200 2896 ROOT:f:00000079 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:19:05.365Z] "GET /_content/Radzen.Blazor/css/default-base.css HTTP/1.1" 200 207689 ROOT:f:0000007a 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:19:05.368Z] "GET /_content/Radzen.Blazor/css/default.css HTTP/1.1" 200 324076 ROOT:f:0000007b 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:19:05.418Z] "GET /_content/Radzen.Blazor/Radzen.Blazor.js HTTP/1.1" 200 49096 ROOT:f:0000007c 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:19:05.433Z] "GET /css/open-iconic/font/css/open-iconic-bootstrap.min.css HTTP/1.1" 200 9395 ROOT:f:0000007e 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:19:05.511Z] "GET /_framework/blazor.webassembly.js HTTP/1.1" 200 76966 ROOT:f:0000007d 
